hour,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
8,1030.575,787.2033333333333,48.79083333333333,55.622499999999995,16.153333333333332,31.6375,6.319166666666666,18.379166666666666,4.285,9.743333333333334,2.235,4.1775,1.4208333333333334,2.2441666666666666,0.8333333333333334,0.7916666666666666,0.8941666666666667,0.41000000000000003,7.2,0.4391666666666667
9,615.4516666666666,551.1966666666667,47.675,66.71666666666667,11.678333333333333,34.29833333333333,7.966666666666667,13.8625,4.136666666666667,3.48,1.4349999999999998,0.8683333333333334,1.1558333333333333,0.7725000000000001,0.9724999999999999,0.46499999999999997,0.0,0.0,0.0,0.0
10,578.8708333333333,615.9433333333333,43.21666666666667,81.28500000000001,11.531666666666666,23.945833333333333,3.1550000000000002,9.481666666666666,0.0,2.296666666666667,0.0,1.3058333333333332,0.0,1.1316666666666668,0.0,0.9033333333333334,0.0,0.4875,0.0,4.086666666666667
11,555.6808333333333,493.2025,37.818333333333335,53.63916666666667,6.408333333333333,23.34416666666667,2.19,9.156666666666666,1.395,3.7675,0.7516666666666667,1.7183333333333335,1.1308333333333331,1.0133333333333332,0.12333333333333334,0.1725,0.0,0.3466666666666667,0.0,12.249166666666667
12,561.3669491525424,511.4398305084746,40.42372881355932,43.094067796610176,18.3364406779661,24.664406779661018,6.415254237288136,14.570338983050847,2.924576271186441,3.4957627118644066,0.6279661016949152,0.8389830508474576,0.3847457627118644,0.6542372881355932,0.0,0.6305084745762712,0.0,0.6703389830508474,0.0,0.0
13,611.65,525.0325,38.30416666666667,58.524166666666666,8.571666666666665,28.1375,1.7933333333333332,15.021666666666667,0.9425,3.901666666666667,0.855,1.5191666666666666,0.011666666666666665,0.35833333333333334,0.0,0.0,0.0,0.0,0.0,0.0
14,756.325,626.2975,46.07666666666667,56.41416666666667,9.470833333333333,26.881666666666668,3.2958333333333334,11.704166666666667,1.1233333333333335,4.049166666666666,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,914.6533333333333,767.0,47.51083333333334,71.05166666666668,6.856666666666667,29.3325,2.03,11.514166666666666,0.8241666666666667,4.9366666666666665,0.0,1.2825,0.0,0.49333333333333335,0.0,0.0,0.0,0.0,0.0,0.0
16,1091.641935483871,890.9693548387097,61.145161290322584,73.56129032258065,11.23225806451613,34.2758064516129,4.05,11.056451612903226,1.6661290322580644,3.732258064516129,0.0,0.17096774193548386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
